Age,Nationality,Potential,Club,Value,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
3,46,1,304,1,2,1,1.0,3.0,2.0,6,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,2,4,4,1,3,2,2,3,4,2,2,3,4,3,3,4,3,4,3,4,4,2,3,2,3,4,4,4,1,1,1,1,1
4,131,2,572,1,3,1,2.0,3.0,4.0,7,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,4,4,4,4,2,3,3,1,1,1,1,1
4,143,2,377,1,4,1,3.0,4.0,2.0,8,5,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
3,20,1,64,1,3,0,1.0,3.0,3.0,8,5,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,1,1,1,1
3,1,1,158,1,4,0,1.0,3.0,3.0,8,5,22,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
3,107,1,78,1,4,1,1.0,3.0,3.0,6,5,8,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,1,1,1,1,1
2,59,2,408,1,1,1,1.0,3.0,2.0,6,5,17,5,5,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,1,2,4,4,2,2,2,1,3,3,3,3,3,3,2,3,4,4,5,2,4,4,2,2,2,4,4,4,4,1,1,1,1,1
2,114,1,387,1,3,0,1.0,3.0,4.0,8,2,18,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,1,1,1,1,1
2,121,2,423,1,3,0,1.0,3.0,4.0,8,2,23,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,3,4,4,4,5,4,4,4,3,4,3,3,3,2,4,4,3,4,2,3,2,1,1,1,1,1
1,151,2,612,1,2,1,1.0,4.0,3.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,2,4,4,3,4,2,2,3,1,1,1,1,1
2,77,2,574,1,3,1,1.0,2.0,4.0,8,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,5,4,3,4,4,5,5,4,4,5,4,4,4,4,4,5,3,4,4,4,3,3,4,4,4,4,3,2,2,1,1,1,1,1
1,61,3,417,1,3,1,1.0,3.0,3.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,1,1,1,1,1
1,6,3,75,1,3,1,1.0,3.0,3.0,8,2,11,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,3,4,4,3,3,4,3,3,2,3,3,1,1,1,1,1
3,61,2,504,1,4,1,2.0,3.0,2.0,6,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,4,3,4,4,3,5,4,5,4,4,4,4,4,4,4,4,1,1,1,1,1
4,85,1,321,1,3,1,1.0,3.0,3.0,8,5,18,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,1,1,1,1,1
2,112,1,20,1,2,1,1.0,4.0,3.0,8,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,2,4,4,4,4,4,4,4,4,4,5,3,3,2,4,3,4,4,2,1,1,1,1,1,1,1
3,20,1,138,1,4,0,1.0,3.0,3.0,8,5,13,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4,4,4,3,4,4,4,4,2,3,3,1,1,1,1,1
3,137,2,380,1,2,1,1.0,3.0,2.0,8,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,4,3,2,4,3,2,3,4,4,4,4,4,3,3,4,4,4,2,4,4,3,3,2,4,4,4,4,1,1,1,1,1
1,78,2,329,1,3,1,1.0,4.0,3.0,0,5,8,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,2,3,4,4,4,4,5,4,4,4,4,4,3,4,4,3,4,4,2,4,3,3,3,1,1,1,1,1
2,137,3,474,1,3,1,1.0,3.0,3.0,2,5,21,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,3,2,2,1,1,1,1,1
3,137,1,475,1,4,0,1.0,3.0,3.0,2,5,6,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,5,5,4,5,4,5,4,4,4,4,4,3,3,2,4,4,4,4,1,1,1,1,1
3,112,1,229,1,3,1,1.0,4.0,3.0,2,5,23,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,3,2,3,4,5,5,5,4,5,4,5,4,3,4,4,3,4,4,3,4,3,3,2,1,1,1,1,1
3,6,2,234,1,3,1,2.0,3.0,3.0,2,5,25,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,2,2,1,1,1,1,1
3,121,1,171,1,3,1,1.0,3.0,3.0,8,8,21,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,2,4,3,2,4,3,4,4,2,2,2,1,1,1,1,1
3,51,2,190,1,3,1,1.0,3.0,3.0,0,5,19,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,4,3,3,4,4,3,4,3,4,3,4,4,5,5,4,4,4,3,4,3,4,4,4,4,1,1,1,1,1
1,143,2,474,1,2,1,1.0,5.0,3.0,2,8,25,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,4,4,3,3,4,3,2,3,4,4,4,5,3,4,4,4,3,5,3,2,1,3,3,3,3,2,1,1,1,1,1,1,1
1,112,3,343,1,2,1,1.0,3.0,4.0,8,5,23,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,3,3,4,3,4,3,2,3,4,5,4,5,3,4,3,3,3,4,3,3,2,3,3,3,3,1,2,2,1,1,1,1,1
3,55,1,333,1,3,1,1.0,3.0,3.0,0,5,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
1,137,3,473,1,3,1,1.0,3.0,3.0,8,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,1,1,1,1
4,46,1,85,1,2,1,1.0,3.0,2.0,8,5,1,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,2,3,4,3,3,3,2,2,4,3,3,3,3,4,2,4,2,3,5,2,4,4,3,3,2,3,4,4,4,1,1,1,1,1
3,20,1,35,1,3,1,1.0,2.0,2.0,6,5,9,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,5,4,2,3,3,3,4,4,4,1,1,1,1,1
1,137,2,271,1,3,1,1.0,3.0,3.0,8,5,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,2,4,3,3,3,3,2,2,1,1,1,1,1
3,20,1,108,1,3,0,1.0,3.0,3.0,8,2,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,3,3,4,4,4,4,2,3,3,1,1,1,1,1
2,100,1,388,1,3,1,1.0,4.0,3.0,2,2,21,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3,4,5,5,5,4,4,4,4,5,4,3,2,2,4,3,4,4,2,2,2,1,1,1,1,1
3,131,2,137,1,3,1,2.0,3.0,2.0,2,2,16,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,54,1,381,1,3,1,1.0,5.0,3.0,4,8,20,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,3,3,3,4,5,4,4,4,4,4,3,2,4,4,3,4,3,3,3,1,1,1,1,1
3,20,2,267,1,4,1,2.0,3.0,3.0,8,2,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,4,4,4,3,4,3,4,4,3,4,4,5,4,4,4,4,4,5,4,4,1,1,1,1,1
2,59,2,6,1,2,1,1.0,3.0,2.0,8,2,17,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,2,2,2,4,3,3,4,3,4,3,3,4,4,4,2,3,4,2,3,2,3,4,4,4,1,1,1,1,1
3,151,1,42,1,3,1,1.0,4.0,3.0,2,2,21,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,5,5,5,4,5,4,2,4,2,3,2,3,4,4,4,4,3,3,2,1,1,1,1,1
2,55,1,411,1,3,1,1.0,2.0,3.0,2,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,3,3,1,1,1,1,1
4,60,3,527,1,5,1,3.0,4.0,4.0,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,3,4,4,1,1,1,1,1
3,20,1,254,1,2,1,1.0,3.0,2.0,8,8,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,2,4,4,3,4,2,2,2,1,1,1,1,1
4,20,1,368,1,3,1,1.0,4.0,2.0,8,5,17,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,2,2,3,4,4,4,3,4,3,3,4,4,4,2,4,4,3,3,3,3,4,4,4,1,1,1,1,1
1,107,2,252,1,3,1,1.0,3.0,3.0,2,2,16,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,2,3,4,4,4,4,1,1,1,1,1
3,134,1,230,1,3,1,1.0,3.0,2.0,3,2,19,4,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,3,2,3,4,3,4,3,4,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
2,128,1,34,1,3,1,1.0,3.0,3.0,0,5,16,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,3,3,4,4,4,3,4,4,4,4,1,1,1,1,1
3,137,2,272,1,4,1,1.0,3.0,3.0,2,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,3,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,1,1,1,1,1
2,34,2,229,1,2,1,1.0,3.0,3.0,1,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,5,5,4,4,3,4,5,4,5,3,4,1,4,3,3,4,2,1,1,1,1,1,1,1
2,144,1,33,1,3,1,1.0,3.0,3.0,7,8,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,2,4,4,3,3,2,2,2,1,1,1,1,1
1,85,2,323,1,3,1,1.0,4.0,3.0,2,2,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,4,3,4,4,3,4,3,3,3,1,1,1,1,1
3,72,1,123,1,3,1,1.0,3.0,3.0,6,5,18,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
3,100,2,346,1,4,1,1.0,4.0,3.0,0,5,8,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,137,3,469,1,3,1,1.0,3.0,3.0,8,5,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,5,4,4,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,1,1,1,1,1
3,137,2,110,1,4,1,1.0,3.0,3.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,3,3,5,3,4,4,5,4,4,5,4,5,4,3,4,3,4,3,1,1,1,1,1
3,78,2,584,1,4,1,2.0,3.0,4.0,0,2,13,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,3,4,3,3,4,4,4,4,2,2,2,1,1,1,1,1
2,55,1,93,1,3,0,1.0,2.0,3.0,8,5,6,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
4,128,1,36,1,2,1,1.0,3.0,2.0,6,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,1,4,4,2,3,2,2,3,3,4,4,4,4,3,2,4,4,5,2,4,4,3,2,2,4,4,4,4,1,1,1,1,1
2,54,2,194,1,2,1,1.0,4.0,3.0,8,2,18,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,3,4,3,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
2,155,2,472,1,2,1,1.0,4.0,2.0,2,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,2,4,4,5,4,4,4,4,4,4,4,3,4,2,4,3,4,4,2,2,2,1,1,1,1,1
4,137,2,469,1,3,1,1.0,3.0,2.0,8,5,24,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
2,22,2,584,1,3,1,1.0,2.0,3.0,6,5,16,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,3,4,4,4,4,4,4,4,3,4,4,4,2,5,4,3,3,3,4,4,4,4,1,1,1,1,1
1,121,2,486,1,3,1,1.0,3.0,4.0,8,5,16,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,5,5,4,4,5,4,4,4,3,3,4,4,4,3,3,4,4,4,4,1,1,1,1,1
2,61,1,12,1,3,1,1.0,3.0,3.0,1,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,2,4,4,4,4,3,1,2,1,1,1,1,1
3,151,1,57,1,2,1,1.0,2.0,2.0,6,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,3,2,2,3,3,4,4,3,3,3,4,4,4,4,3,4,4,3,2,3,3,4,4,4,1,1,1,1,1
3,2,2,264,1,3,1,3.0,3.0,4.0,1,5,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,3,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
3,20,1,155,1,3,1,1.0,2.0,3.0,8,5,16,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,4,4,5,4,4,3,4,5,3,2,4,4,3,3,3,4,4,4,4,1,1,1,1,1
4,31,1,216,1,3,1,2.0,3.0,3.0,3,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,2,3,4,3,4,4,4,4,3,5,4,4,4,3,4,4,4,4,1,1,1,1,1
3,59,1,291,1,3,1,2.0,4.0,2.0,5,5,16,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,131,2,425,1,3,1,1.0,3.0,3.0,1,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,5,4,4,2,4,3,4,4,2,2,2,1,1,1,1,1
3,65,1,454,1,2,0,1.0,3.0,3.0,2,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,2,4,3,4,4,1,2,1,1,1,1,1,1
3,143,2,574,1,4,1,1.0,4.0,3.0,0,5,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
5,137,3,469,1,4,1,2.0,3.0,4.0,2,5,12,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,5,4,3,5,4,5,5,4,5,5,4,4,4,4,4,4,2,3,4,4,3,2,5,5,4,4,3,3,2,1,1,1,1,1
3,151,1,27,1,1,1,1.0,2.0,2.0,3,5,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,2,2,4,4,2,3,2,2,3,3,2,2,3,4,2,3,4,4,5,2,4,4,2,2,3,4,4,4,4,1,1,1,1,1
2,129,1,384,1,1,0,1.0,2.0,2.0,8,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,2,2,4,3,2,3,2,2,3,3,3,3,3,4,3,3,4,4,5,1,4,4,3,2,2,3,4,4,4,1,1,1,1,1
2,114,2,229,1,3,1,1.0,4.0,4.0,1,2,13,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,4,2,3,4,5,5,5,4,4,4,3,4,3,3,3,3,4,4,2,4,3,3,3,1,1,1,1,1
3,59,1,454,1,2,1,1.0,3.0,2.0,8,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,3,2,3,3,2,3,4,4,4,3,4,3,3,4,4,5,2,5,4,3,3,2,4,4,4,4,1,1,1,1,1
3,9,1,502,1,2,1,1.0,3.0,3.0,7,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,3,3,3,1,4,3,4,4,2,1,1,1,1,1,1,1
3,120,1,446,1,4,1,1.0,4.0,3.0,0,5,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,1,1,1,1,1
4,104,2,35,1,4,1,2.0,2.0,3.0,8,5,19,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,1,1,1,1,1
3,120,1,645,1,3,1,1.0,3.0,3.0,8,2,0,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,3,2,4,4,4,4,4,4,4,3,2,4,4,4,4,4,3,4,4,2,4,4,4,4,4,2,3,2,1,1,1,1,1
3,100,2,589,1,2,1,1.0,3.0,2.0,8,5,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,3,4,3,2,3,2,3,3,4,3,3,3,4,3,3,5,4,4,3,4,4,2,3,2,3,4,4,4,1,1,1,1,1
3,55,1,260,1,3,0,2.0,3.0,2.0,6,2,6,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,2,4,4,4,4,4,4,4,3,4,4,4,2,4,4,2,4,3,4,4,4,4,1,1,1,1,1
1,137,2,470,1,2,1,1.0,2.0,3.0,8,2,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,3,2,4,4,3,4,3,2,2,1,1,1,1,1
2,6,2,594,1,3,1,1.0,3.0,2.0,0,5,21,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,2,2,4,4,4,4,4,3,3,3,4,4,5,2,4,4,4,4,3,4,4,4,4,1,1,1,1,1
1,55,1,140,1,2,1,1.0,3.0,3.0,1,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,3,3,4,2,2,3,4,4,5,4,3,4,4,4,4,4,3,3,1,4,3,3,4,1,1,1,1,1,1,1,1
1,46,2,78,1,3,1,1.0,4.0,3.0,2,8,22,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,5,5,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,2,1,1,1,1,1
2,137,2,186,1,3,0,2.0,4.0,4.0,1,5,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,2,4,4,4,4,2,3,2,1,1,1,1,1
